fecha;provincia;porcentaje_residentes_2a_dosis
11/12/2020;León;
11/12/2020;Zamora;
11/12/2020;Palencia;
11/12/2020;Salamanca;
11/12/2020;Soria;
10/12/2020;Ávila;
10/12/2020;Burgos;
10/12/2020;León;
10/12/2020;Segovia;
10/12/2020;Soria;
10/12/2020;Valladolid;
10/12/2020;TotalCyL;
10/12/2020;Palencia;
10/12/2020;Salamanca;
10/12/2020;Zamora;
04/12/2020;Ávila;
04/12/2020;León;
04/12/2020;Salamanca;
04/12/2020;Palencia;
04/12/2020;Soria;
04/12/2020;Zamora;
04/12/2020;Burgos;
04/12/2020;Segovia;
04/12/2020;Valladolid;
04/12/2020;TotalCyL;
03/12/2020;Burgos;
03/12/2020;León;
03/12/2020;Segovia;
03/12/2020;Valladolid;
03/12/2020;Zamora;
03/12/2020;Ávila;
03/12/2020;Palencia;
03/12/2020;Salamanca;
03/12/2020;Soria;
03/12/2020;TotalCyL;
28/11/2020;Salamanca;
28/11/2020;TotalCyL;
28/11/2020;Ávila;
28/11/2020;Segovia;
28/11/2020;Soria;
28/11/2020;Zamora;
28/11/2020;Burgos;
28/11/2020;León;
28/11/2020;Palencia;
28/11/2020;Valladolid;
27/11/2020;Burgos;
27/11/2020;León;
27/11/2020;Palencia;
27/11/2020;Salamanca;
27/11/2020;Segovia;
27/11/2020;Zamora;
27/11/2020;TotalCyL;
27/11/2020;Ávila;
27/11/2020;Soria;
27/11/2020;Valladolid;
24/11/2020;Ávila;
24/11/2020;León;
24/11/2020;Salamanca;
24/11/2020;Soria;
24/11/2020;Valladolid;
24/11/2020;TotalCyL;
24/11/2020;Burgos;
24/11/2020;Palencia;
24/11/2020;Segovia;
24/11/2020;Zamora;
23/11/2020;Ávila;
23/11/2020;León;
23/11/2020;Salamanca;
23/11/2020;Soria;
23/11/2020;Valladolid;
23/11/2020;TotalCyL;
23/11/2020;Burgos;
23/11/2020;Palencia;
23/11/2020;Zamora;
23/11/2020;Segovia;
21/11/2020;Burgos;
21/11/2020;Soria;
21/11/2020;Palencia;
21/11/2020;Salamanca;
21/11/2020;Valladolid;
21/11/2020;Ávila;
21/11/2020;León;
21/11/2020;Segovia;
21/11/2020;Zamora;
21/11/2020;TotalCyL;
20/11/2020;Palencia;
20/11/2020;TotalCyL;
20/11/2020;Burgos;
20/11/2020;León;
20/11/2020;Segovia;
20/11/2020;Valladolid;
20/11/2020;Zamora;
20/11/2020;Ávila;
20/11/2020;Salamanca;
20/11/2020;Soria;
19/11/2020;Ávila;
19/11/2020;Palencia;
19/11/2020;TotalCyL;
19/11/2020;Soria;
19/11/2020;Valladolid;
19/11/2020;Burgos;
19/11/2020;León;
19/11/2020;Salamanca;
19/11/2020;Segovia;
19/11/2020;Zamora;
13/11/2020;Ávila;
13/11/2020;León;
13/11/2020;Palencia;
13/11/2020;Segovia;
13/11/2020;Soria;
13/11/2020;Valladolid;
13/11/2020;Burgos;
13/11/2020;Zamora;
13/11/2020;TotalCyL;
13/11/2020;Salamanca;
07/11/2020;Segovia;
07/11/2020;Soria;
07/11/2020;Zamora;
07/11/2020;TotalCyL;
07/11/2020;Burgos;
07/11/2020;León;
07/11/2020;Ávila;
07/11/2020;Palencia;
07/11/2020;Salamanca;
07/11/2020;Valladolid;
