fecha;provincia;camas_habilitadas_uci;camas_ocupadas_covid_uci
15/01/2021;Valladolid;0;0
14/01/2021;Burgos;0;0
14/01/2021;Palencia;40;16
14/01/2021;Salamanca;74;8
14/01/2021;León;66;13
14/01/2021;Valladolid;79;26
14/01/2021;Valladolid;45;20
14/01/2021;Zamora;19;9
14/01/2021;Soria;17;6
14/01/2021;Ávila;18;7
14/01/2021;Burgos;89;27
14/01/2021;Burgos;0;0
14/01/2021;León;23;12
14/01/2021;Segovia;28;13
14/01/2021;Valladolid;0;0
14/01/2021;Valladolid;0;0
13/01/2021;Burgos;0;0
13/01/2021;León;23;11
13/01/2021;Soria;17;6
13/01/2021;Valladolid;79;24
13/01/2021;Valladolid;45;20
13/01/2021;Salamanca;74;10
13/01/2021;León;66;13
13/01/2021;Segovia;28;13
13/01/2021;Ávila;18;7
13/01/2021;Burgos;89;25
13/01/2021;Burgos;0;0
13/01/2021;Palencia;40;18
13/01/2021;Valladolid;0;0
13/01/2021;Valladolid;0;0
13/01/2021;Zamora;19;9
12/01/2021;Burgos;89;24
12/01/2021;Burgos;0;0
12/01/2021;Valladolid;0;0
12/01/2021;León;66;12
12/01/2021;León;23;11
12/01/2021;Salamanca;74;9
12/01/2021;Valladolid;0;0
12/01/2021;Burgos;0;0
12/01/2021;Palencia;40;17
12/01/2021;Segovia;28;12
12/01/2021;Valladolid;79;24
12/01/2021;Zamora;19;8
12/01/2021;Ávila;18;4
12/01/2021;Soria;17;6
12/01/2021;Valladolid;45;19
11/01/2021;Segovia;28;12
11/01/2021;Valladolid;79;23
11/01/2021;Valladolid;0;0
11/01/2021;León;66;13
11/01/2021;Palencia;40;16
11/01/2021;Soria;17;6
11/01/2021;Zamora;19;7
11/01/2021;Valladolid;0;0
11/01/2021;Ávila;18;4
11/01/2021;Burgos;89;22
11/01/2021;Burgos;0;0
11/01/2021;Burgos;0;0
11/01/2021;León;23;10
11/01/2021;Salamanca;74;9
11/01/2021;Valladolid;45;18
10/01/2021;Burgos;0;0
10/01/2021;Burgos;0;0
10/01/2021;Salamanca;74;9
10/01/2021;Segovia;28;11
10/01/2021;Soria;17;5
10/01/2021;Zamora;19;7
10/01/2021;Burgos;89;22
10/01/2021;Valladolid;45;18
10/01/2021;Ávila;18;3
10/01/2021;León;23;10
10/01/2021;Valladolid;0;0
10/01/2021;León;66;15
10/01/2021;Palencia;40;17
10/01/2021;Valladolid;79;21
10/01/2021;Valladolid;0;0
09/01/2021;Ávila;18;3
09/01/2021;León;66;16
09/01/2021;Segovia;28;10
09/01/2021;Valladolid;0;0
09/01/2021;Burgos;89;22
09/01/2021;Burgos;0;0
09/01/2021;Zamora;20;7
09/01/2021;Valladolid;79;19
09/01/2021;Valladolid;0;0
09/01/2021;Valladolid;45;18
09/01/2021;Burgos;0;0
09/01/2021;León;23;10
09/01/2021;Palencia;40;16
09/01/2021;Salamanca;74;7
09/01/2021;Soria;17;5
08/01/2021;Burgos;0;0
08/01/2021;Valladolid;79;18
08/01/2021;Soria;17;5
08/01/2021;Palencia;40;18
08/01/2021;León;23;10
08/01/2021;Burgos;0;0
08/01/2021;Valladolid;0;0
08/01/2021;Ávila;18;2
08/01/2021;Salamanca;74;6
08/01/2021;Valladolid;0;0
08/01/2021;Valladolid;45;20
08/01/2021;León;66;13
08/01/2021;Segovia;28;10
08/01/2021;Zamora;19;7
08/01/2021;Burgos;89;21
07/01/2021;Segovia;28;11
07/01/2021;Soria;17;6
07/01/2021;Burgos;0;0
07/01/2021;Burgos;0;0
07/01/2021;Valladolid;79;19
07/01/2021;Valladolid;45;20
07/01/2021;Burgos;89;22
07/01/2021;León;66;12
07/01/2021;León;23;11
07/01/2021;Salamanca;74;6
07/01/2021;Zamora;19;6
07/01/2021;Valladolid;0;0
07/01/2021;Palencia;40;18
07/01/2021;Valladolid;0;0
07/01/2021;Ávila;18;2
06/01/2021;Valladolid;0;0
06/01/2021;Valladolid;0;0
06/01/2021;Palencia;40;18
06/01/2021;Burgos;89;24
06/01/2021;León;66;13
06/01/2021;Segovia;28;12
06/01/2021;Valladolid;79;19
06/01/2021;León;23;11
06/01/2021;Valladolid;45;21
06/01/2021;Zamora;19;7
06/01/2021;Burgos;0;0
06/01/2021;Burgos;0;0
06/01/2021;Salamanca;74;7
06/01/2021;Soria;17;6
06/01/2021;Ávila;18;3
05/01/2021;Burgos;0;0
05/01/2021;Valladolid;0;0
05/01/2021;Burgos;0;0
05/01/2021;Palencia;40;18
05/01/2021;León;23;12
05/01/2021;Salamanca;74;7
05/01/2021;Segovia;28;11
05/01/2021;Valladolid;79;19
05/01/2021;Valladolid;45;21
05/01/2021;Zamora;19;8
05/01/2021;Ávila;18;3
05/01/2021;Burgos;89;23
05/01/2021;Valladolid;0;0
05/01/2021;Soria;17;5
05/01/2021;León;66;13
04/01/2021;Burgos;0;0
04/01/2021;Valladolid;45;21
04/01/2021;León;66;14
04/01/2021;León;23;12
04/01/2021;Segovia;28;9
04/01/2021;Ávila;18;3
04/01/2021;Burgos;0;0
04/01/2021;Soria;17;5
04/01/2021;Burgos;89;23
04/01/2021;Valladolid;79;21
04/01/2021;Valladolid;0;0
04/01/2021;Zamora;19;8
04/01/2021;Salamanca;74;7
04/01/2021;Palencia;40;17
04/01/2021;Valladolid;0;0
03/01/2021;Burgos;89;22
03/01/2021;Soria;17;5
03/01/2021;Valladolid;0;0
03/01/2021;Palencia;40;17
03/01/2021;Zamora;19;8
03/01/2021;León;23;12
03/01/2021;Ávila;18;3
03/01/2021;Burgos;0;0
03/01/2021;Valladolid;0;0
03/01/2021;Salamanca;74;6
03/01/2021;Segovia;28;10
03/01/2021;Burgos;0;0
03/01/2021;León;66;12
03/01/2021;Valladolid;79;20
03/01/2021;Valladolid;45;22
02/01/2021;Valladolid;45;23
02/01/2021;León;66;13
02/01/2021;Valladolid;0;0
02/01/2021;Valladolid;79;19
02/01/2021;Zamora;19;8
02/01/2021;Burgos;89;21
02/01/2021;Burgos;0;0
02/01/2021;Soria;17;5
02/01/2021;Palencia;40;17
02/01/2021;Ávila;18;3
02/01/2021;León;23;12
02/01/2021;Salamanca;74;8
02/01/2021;Valladolid;0;0
02/01/2021;Burgos;0;0
02/01/2021;Segovia;28;8
01/01/2021;León;23;11
01/01/2021;Valladolid;45;23
01/01/2021;Burgos;0;0
01/01/2021;Valladolid;79;19
01/01/2021;León;66;13
01/01/2021;Salamanca;74;8
01/01/2021;Soria;17;5
01/01/2021;Burgos;0;0
01/01/2021;Palencia;40;19
01/01/2021;Valladolid;0;0
01/01/2021;Ávila;18;3
01/01/2021;Segovia;28;8
01/01/2021;Burgos;89;21
01/01/2021;Zamora;19;8
01/01/2021;Valladolid;0;0
31/12/2020;Burgos;0;0
31/12/2020;Palencia;40;19
31/12/2020;Salamanca;74;7
31/12/2020;Valladolid;0;0
31/12/2020;León;23;11
31/12/2020;Soria;17;5
31/12/2020;Valladolid;46;22
31/12/2020;Valladolid;0;0
31/12/2020;Burgos;89;24
31/12/2020;Segovia;28;8
31/12/2020;Valladolid;79;21
31/12/2020;Burgos;0;0
31/12/2020;León;66;11
31/12/2020;Zamora;19;9
31/12/2020;Ávila;18;4
30/12/2020;Segovia;28;7
30/12/2020;Valladolid;0;0
30/12/2020;León;23;12
30/12/2020;Salamanca;74;8
30/12/2020;Soria;17;6
30/12/2020;Zamora;19;8
30/12/2020;Ávila;18;4
30/12/2020;Valladolid;46;22
30/12/2020;Valladolid;0;0
30/12/2020;Burgos;89;24
30/12/2020;León;66;11
30/12/2020;Palencia;40;18
30/12/2020;Valladolid;79;21
30/12/2020;Burgos;0;0
30/12/2020;Burgos;0;0
29/12/2020;Burgos;0;0
29/12/2020;Burgos;0;0
29/12/2020;Palencia;40;18
29/12/2020;Valladolid;79;21
29/12/2020;Valladolid;46;22
29/12/2020;Salamanca;74;7
29/12/2020;Zamora;19;8
29/12/2020;Ávila;18;4
29/12/2020;Burgos;89;24
29/12/2020;León;66;10
29/12/2020;León;23;12
29/12/2020;Segovia;28;6
29/12/2020;Soria;17;6
29/12/2020;Valladolid;0;0
29/12/2020;Valladolid;0;0
28/12/2020;Burgos;0;0
28/12/2020;León;23;11
28/12/2020;Valladolid;85;24
28/12/2020;Zamora;19;9
28/12/2020;Ávila;18;4
28/12/2020;Burgos;0;0
28/12/2020;León;66;11
28/12/2020;Segovia;28;6
28/12/2020;Soria;17;7
28/12/2020;Valladolid;46;21
28/12/2020;Burgos;89;24
28/12/2020;Palencia;40;17
28/12/2020;Valladolid;0;0
28/12/2020;Valladolid;0;0
28/12/2020;Salamanca;74;9
27/12/2020;Burgos;89;28
27/12/2020;Burgos;0;0
27/12/2020;Palencia;40;16
27/12/2020;Valladolid;0;0
27/12/2020;Ávila;18;4
27/12/2020;León;66;11
27/12/2020;León;23;11
27/12/2020;Salamanca;74;9
27/12/2020;Soria;17;6
27/12/2020;Valladolid;85;24
27/12/2020;Valladolid;0;0
27/12/2020;Valladolid;46;21
27/12/2020;Burgos;0;0
27/12/2020;Segovia;28;5
27/12/2020;Zamora;19;8
26/12/2020;Burgos;0;0
26/12/2020;Palencia;40;16
26/12/2020;Ávila;18;4
26/12/2020;Soria;17;5
26/12/2020;Valladolid;0;0
26/12/2020;Valladolid;0;0
26/12/2020;Burgos;0;0
26/12/2020;León;23;10
26/12/2020;Segovia;28;6
26/12/2020;Valladolid;46;22
26/12/2020;Salamanca;74;8
26/12/2020;Valladolid;85;24
26/12/2020;Burgos;89;28
26/12/2020;León;66;12
26/12/2020;Zamora;19;8
25/12/2020;Segovia;28;6
25/12/2020;Soria;17;5
25/12/2020;Palencia;40;17
25/12/2020;Salamanca;74;8
25/12/2020;Burgos;0;0
25/12/2020;León;66;13
25/12/2020;Valladolid;0;0
25/12/2020;Valladolid;46;22
25/12/2020;Burgos;0;0
25/12/2020;Zamora;19;8
25/12/2020;Ávila;18;4
25/12/2020;Burgos;89;29
25/12/2020;León;23;10
25/12/2020;Valladolid;85;23
25/12/2020;Valladolid;0;0
24/12/2020;Burgos;89;30
24/12/2020;Burgos;0;0
24/12/2020;Ávila;18;4
24/12/2020;Burgos;0;0
24/12/2020;León;23;10
24/12/2020;Soria;17;5
24/12/2020;Valladolid;0;0
24/12/2020;León;66;13
24/12/2020;Palencia;40;16
24/12/2020;Salamanca;74;10
24/12/2020;Valladolid;85;22
24/12/2020;Valladolid;0;0
24/12/2020;Zamora;19;8
24/12/2020;Segovia;28;6
24/12/2020;Valladolid;46;23
23/12/2020;Segovia;28;4
23/12/2020;Burgos;0;0
23/12/2020;Salamanca;74;11
23/12/2020;Burgos;0;0
23/12/2020;León;66;14
23/12/2020;Palencia;40;15
23/12/2020;Valladolid;85;21
23/12/2020;Valladolid;0;0
23/12/2020;Zamora;19;9
23/12/2020;Burgos;89;31
23/12/2020;León;23;9
23/12/2020;Ávila;18;4
23/12/2020;Soria;17;5
23/12/2020;Valladolid;46;22
23/12/2020;Valladolid;0;0
22/12/2020;Zamora;19;9
22/12/2020;Ávila;18;4
22/12/2020;León;66;16
22/12/2020;Soria;17;4
22/12/2020;Valladolid;85;21
22/12/2020;Burgos;89;32
22/12/2020;Burgos;0;0
22/12/2020;León;23;10
22/12/2020;Palencia;40;13
22/12/2020;Segovia;28;5
22/12/2020;Valladolid;0;0
22/12/2020;Valladolid;0;0
22/12/2020;Salamanca;74;11
22/12/2020;Valladolid;46;23
22/12/2020;Burgos;0;0
21/12/2020;Burgos;89;37
21/12/2020;León;66;17
21/12/2020;Burgos;0;0
21/12/2020;Soria;17;5
21/12/2020;Burgos;0;0
21/12/2020;Palencia;40;14
21/12/2020;Salamanca;74;11
21/12/2020;Valladolid;87;24
21/12/2020;Valladolid;46;25
21/12/2020;Valladolid;0;0
21/12/2020;Zamora;19;9
21/12/2020;Segovia;28;5
21/12/2020;Valladolid;0;0
21/12/2020;Ávila;18;4
21/12/2020;León;23;8
20/12/2020;Segovia;28;4
20/12/2020;Valladolid;0;0
20/12/2020;Valladolid;46;25
20/12/2020;Burgos;0;0
20/12/2020;Ávila;18;4
20/12/2020;Burgos;89;38
20/12/2020;León;23;9
20/12/2020;Palencia;40;14
20/12/2020;Salamanca;74;11
20/12/2020;Soria;17;5
20/12/2020;Valladolid;87;24
20/12/2020;Valladolid;0;0
20/12/2020;Zamora;19;8
20/12/2020;Burgos;0;0
20/12/2020;León;66;17
19/12/2020;Palencia;40;13
19/12/2020;Salamanca;74;10
19/12/2020;Zamora;19;8
19/12/2020;Valladolid;0;0
19/12/2020;Burgos;89;38
19/12/2020;Burgos;0;0
19/12/2020;Valladolid;87;24
19/12/2020;Valladolid;0;0
19/12/2020;Valladolid;46;24
19/12/2020;Ávila;18;4
19/12/2020;Burgos;0;0
19/12/2020;León;66;16
19/12/2020;León;23;8
19/12/2020;Segovia;28;4
19/12/2020;Soria;17;5
18/12/2020;León;23;8
18/12/2020;Palencia;40;12
18/12/2020;Valladolid;0;0
18/12/2020;Burgos;0;0
18/12/2020;Valladolid;46;25
18/12/2020;Burgos;0;0
18/12/2020;Valladolid;87;25
18/12/2020;Burgos;89;38
18/12/2020;Segovia;28;4
18/12/2020;Zamora;19;8
18/12/2020;León;66;15
18/12/2020;Soria;17;5
18/12/2020;Ávila;18;4
18/12/2020;Valladolid;0;0
18/12/2020;Salamanca;74;12
17/12/2020;Burgos;89;39
17/12/2020;León;66;14
17/12/2020;León;23;8
17/12/2020;Salamanca;74;14
17/12/2020;Segovia;28;3
17/12/2020;Soria;17;5
17/12/2020;Valladolid;0;0
17/12/2020;Ávila;18;3
17/12/2020;Burgos;0;0
17/12/2020;Valladolid;87;28
17/12/2020;Valladolid;50;26
17/12/2020;Zamora;19;8
17/12/2020;Valladolid;0;0
17/12/2020;Palencia;40;14
17/12/2020;Burgos;0;0
16/12/2020;Burgos;89;39
16/12/2020;Segovia;28;3
16/12/2020;Zamora;19;7
16/12/2020;Ávila;18;3
16/12/2020;León;23;8
16/12/2020;Valladolid;50;26
16/12/2020;Burgos;0;0
16/12/2020;Palencia;40;13
16/12/2020;Valladolid;0;0
16/12/2020;Salamanca;74;14
16/12/2020;Valladolid;0;0
16/12/2020;León;66;14
16/12/2020;Valladolid;87;30
16/12/2020;Burgos;0;0
16/12/2020;Soria;17;6
15/12/2020;Ávila;18;3
15/12/2020;Palencia;40;14
15/12/2020;Soria;17;6
15/12/2020;Valladolid;0;0
15/12/2020;Burgos;0;0
15/12/2020;Valladolid;0;0
15/12/2020;Valladolid;50;27
15/12/2020;Burgos;0;0
15/12/2020;León;66;15
15/12/2020;Salamanca;74;14
15/12/2020;Burgos;89;40
15/12/2020;León;23;9
15/12/2020;Zamora;19;7
15/12/2020;Valladolid;85;31
15/12/2020;Segovia;28;3
14/12/2020;Palencia;40;13
14/12/2020;Valladolid;50;27
14/12/2020;Ávila;18;3
14/12/2020;Burgos;0;0
14/12/2020;Segovia;28;3
14/12/2020;Valladolid;0;0
14/12/2020;Burgos;0;0
14/12/2020;León;23;10
14/12/2020;Salamanca;74;14
14/12/2020;Valladolid;85;32
14/12/2020;Soria;17;4
14/12/2020;Zamora;19;8
14/12/2020;Valladolid;0;0
14/12/2020;León;66;13
14/12/2020;Burgos;89;38
13/12/2020;Palencia;40;12
13/12/2020;Soria;17;4
13/12/2020;Ávila;18;3
13/12/2020;León;66;14
13/12/2020;Valladolid;50;29
13/12/2020;Segovia;28;3
13/12/2020;Zamora;19;9
13/12/2020;León;23;9
13/12/2020;Salamanca;74;13
13/12/2020;Valladolid;0;0
13/12/2020;Burgos;89;36
13/12/2020;Burgos;0;0
13/12/2020;Burgos;0;0
13/12/2020;Valladolid;0;0
13/12/2020;Valladolid;84;32
12/12/2020;Ávila;18;3
12/12/2020;Burgos;0;0
12/12/2020;León;66;13
12/12/2020;Salamanca;74;14
12/12/2020;Valladolid;84;32
12/12/2020;Valladolid;0;0
12/12/2020;Palencia;40;11
12/12/2020;Segovia;28;4
12/12/2020;Burgos;89;38
12/12/2020;Soria;17;4
12/12/2020;Zamora;19;9
12/12/2020;Burgos;0;0
12/12/2020;León;23;9
12/12/2020;Valladolid;0;0
12/12/2020;Valladolid;50;29
11/12/2020;Ávila;18;4
11/12/2020;León;66;12
11/12/2020;Segovia;28;4
11/12/2020;Burgos;89;41
11/12/2020;León;23;10
11/12/2020;Soria;17;4
11/12/2020;Salamanca;74;16
11/12/2020;Valladolid;84;32
11/12/2020;Valladolid;0;0
11/12/2020;Zamora;19;8
11/12/2020;Burgos;0;0
11/12/2020;Palencia;40;13
11/12/2020;Burgos;0;0
11/12/2020;Valladolid;0;0
11/12/2020;Valladolid;45;30
10/12/2020;Ávila;18;4
10/12/2020;Burgos;0;0
10/12/2020;Palencia;40;16
10/12/2020;Segovia;28;4
10/12/2020;Valladolid;0;0
10/12/2020;Zamora;19;8
10/12/2020;Burgos;89;39
10/12/2020;León;23;10
10/12/2020;Valladolid;54;30
10/12/2020;Burgos;0;0
10/12/2020;León;66;12
10/12/2020;Valladolid;0;0
10/12/2020;Salamanca;74;17
10/12/2020;Soria;17;4
10/12/2020;Valladolid;84;32
09/12/2020;Salamanca;74;17
09/12/2020;Segovia;28;4
09/12/2020;Valladolid;0;0
09/12/2020;Burgos;0;0
09/12/2020;León;66;15
09/12/2020;Valladolid;84;32
09/12/2020;Burgos;89;38
09/12/2020;Burgos;0;0
09/12/2020;Valladolid;0;0
09/12/2020;Soria;17;6
09/12/2020;Valladolid;48;30
09/12/2020;Ávila;18;6
09/12/2020;Palencia;40;15
09/12/2020;Zamora;19;10
09/12/2020;León;23;11
08/12/2020;Ávila;18;6
08/12/2020;Burgos;0;0
08/12/2020;Palencia;40;15
08/12/2020;Segovia;28;5
08/12/2020;Valladolid;48;29
08/12/2020;Valladolid;0;0
08/12/2020;Zamora;19;12
08/12/2020;Burgos;0;0
08/12/2020;León;23;8
08/12/2020;Soria;17;6
08/12/2020;Valladolid;84;33
08/12/2020;Burgos;89;35
08/12/2020;León;66;16
08/12/2020;Salamanca;74;18
08/12/2020;Valladolid;0;0
07/12/2020;Ávila;18;6
07/12/2020;Segovia;28;5
07/12/2020;Valladolid;0;0
07/12/2020;Valladolid;0;0
07/12/2020;Burgos;89;35
07/12/2020;León;23;8
07/12/2020;Salamanca;74;19
07/12/2020;Valladolid;48;30
07/12/2020;Palencia;40;18
07/12/2020;Zamora;20;12
07/12/2020;León;66;16
07/12/2020;Soria;17;5
07/12/2020;Valladolid;84;33
07/12/2020;Burgos;0;0
07/12/2020;Burgos;0;0
06/12/2020;Valladolid;48;30
06/12/2020;Zamora;21;12
06/12/2020;Burgos;89;35
06/12/2020;León;66;16
06/12/2020;Salamanca;74;22
06/12/2020;Valladolid;0;0
06/12/2020;Ávila;18;7
06/12/2020;Burgos;0;0
06/12/2020;Palencia;40;14
06/12/2020;Valladolid;84;31
06/12/2020;Burgos;0;0
06/12/2020;León;23;8
06/12/2020;Segovia;28;6
06/12/2020;Soria;17;4
06/12/2020;Valladolid;0;0
05/12/2020;Burgos;0;0
05/12/2020;León;66;16
05/12/2020;Segovia;28;6
05/12/2020;Valladolid;0;0
05/12/2020;Valladolid;0;0
05/12/2020;Zamora;20;13
05/12/2020;Burgos;89;35
05/12/2020;Palencia;40;15
05/12/2020;Soria;17;4
05/12/2020;Valladolid;84;31
05/12/2020;Valladolid;48;31
05/12/2020;Ávila;18;7
05/12/2020;Burgos;0;0
05/12/2020;León;23;8
05/12/2020;Salamanca;74;22
04/12/2020;Burgos;0;0
04/12/2020;Palencia;40;17
04/12/2020;Valladolid;48;32
04/12/2020;Ávila;18;7
04/12/2020;Burgos;89;36
04/12/2020;León;23;10
04/12/2020;Salamanca;74;23
04/12/2020;Segovia;28;6
04/12/2020;Soria;17;5
04/12/2020;Valladolid;84;33
04/12/2020;Zamora;19;13
04/12/2020;Burgos;0;0
04/12/2020;León;66;16
04/12/2020;Valladolid;0;0
04/12/2020;Valladolid;0;0
03/12/2020;Ávila;18;8
03/12/2020;Burgos;0;0
03/12/2020;Segovia;28;7
03/12/2020;Zamora;19;13
03/12/2020;Burgos;89;36
03/12/2020;Burgos;0;0
03/12/2020;León;66;16
03/12/2020;Soria;17;6
03/12/2020;Valladolid;84;34
03/12/2020;Valladolid;48;31
03/12/2020;León;23;10
03/12/2020;Palencia;40;17
03/12/2020;Salamanca;74;23
03/12/2020;Valladolid;0;0
03/12/2020;Valladolid;0;0
02/12/2020;Ávila;18;9
02/12/2020;Burgos;0;0
02/12/2020;Burgos;0;0
02/12/2020;León;66;16
02/12/2020;Salamanca;74;24
02/12/2020;Valladolid;48;33
02/12/2020;Segovia;28;6
02/12/2020;Valladolid;0;0
02/12/2020;Zamora;19;12
02/12/2020;Burgos;89;35
02/12/2020;León;23;10
02/12/2020;Palencia;40;16
02/12/2020;Soria;17;6
02/12/2020;Valladolid;88;36
02/12/2020;Valladolid;0;0
01/12/2020;Burgos;89;36
01/12/2020;Palencia;40;18
01/12/2020;Soria;17;6
01/12/2020;Valladolid;48;34
01/12/2020;Zamora;19;12
01/12/2020;Salamanca;74;24
01/12/2020;Segovia;28;7
01/12/2020;Ávila;18;10
01/12/2020;Burgos;0;0
01/12/2020;Burgos;0;0
01/12/2020;León;66;17
01/12/2020;León;23;10
01/12/2020;Valladolid;88;38
01/12/2020;Valladolid;0;0
01/12/2020;Valladolid;0;0
30/11/2020;Ávila;19;9
30/11/2020;Burgos;0;0
30/11/2020;León;66;17
30/11/2020;Salamanca;74;22
30/11/2020;Segovia;28;7
30/11/2020;Zamora;21;13
30/11/2020;Burgos;89;36
30/11/2020;Burgos;0;0
30/11/2020;León;23;10
30/11/2020;Valladolid;0;0
30/11/2020;Valladolid;0;0
30/11/2020;Palencia;40;19
30/11/2020;Soria;17;5
30/11/2020;Valladolid;87;40
30/11/2020;Valladolid;49;34
29/11/2020;Burgos;0;0
29/11/2020;Palencia;40;18
29/11/2020;Valladolid;0;0
29/11/2020;Burgos;89;36
29/11/2020;León;66;17
29/11/2020;Salamanca;74;23
29/11/2020;Segovia;28;7
29/11/2020;Soria;17;5
29/11/2020;Ávila;19;10
29/11/2020;Burgos;0;0
29/11/2020;León;23;9
29/11/2020;Valladolid;87;40
29/11/2020;Valladolid;49;33
29/11/2020;Valladolid;0;0
29/11/2020;Zamora;20;13
28/11/2020;Ávila;19;10
28/11/2020;Salamanca;74;23
28/11/2020;Soria;17;5
28/11/2020;Valladolid;87;41
28/11/2020;Valladolid;0;0
28/11/2020;Zamora;19;14
28/11/2020;León;66;21
28/11/2020;Burgos;0;0
28/11/2020;Palencia;40;19
28/11/2020;Segovia;28;7
28/11/2020;Valladolid;48;33
28/11/2020;Burgos;89;35
28/11/2020;Burgos;0;0
28/11/2020;León;23;9
28/11/2020;Valladolid;0;0
27/11/2020;Ávila;19;10
27/11/2020;Burgos;0;0
27/11/2020;Soria;17;5
27/11/2020;Zamora;19;14
27/11/2020;Burgos;89;36
27/11/2020;León;66;22
27/11/2020;Palencia;40;18
27/11/2020;Salamanca;74;25
27/11/2020;Segovia;28;7
27/11/2020;Valladolid;87;40
27/11/2020;Valladolid;0;0
27/11/2020;Valladolid;0;0
27/11/2020;Burgos;0;0
27/11/2020;León;23;9
27/11/2020;Valladolid;53;33
26/11/2020;Ávila;19;12
26/11/2020;León;66;24
26/11/2020;Zamora;19;12
26/11/2020;Burgos;89;34
26/11/2020;Burgos;0;0
26/11/2020;León;23;11
26/11/2020;Palencia;40;18
26/11/2020;Burgos;0;0
26/11/2020;Segovia;28;7
26/11/2020;Soria;17;5
26/11/2020;Valladolid;88;42
26/11/2020;Valladolid;0;0
26/11/2020;Salamanca;74;24
26/11/2020;Valladolid;53;34
26/11/2020;Valladolid;0;0
25/11/2020;Ávila;19;12
25/11/2020;Burgos;89;39
25/11/2020;Burgos;0;0
25/11/2020;León;23;11
25/11/2020;Segovia;28;7
25/11/2020;Valladolid;89;42
25/11/2020;Valladolid;52;36
25/11/2020;Soria;17;5
25/11/2020;Valladolid;0;0
25/11/2020;Zamora;19;10
25/11/2020;Burgos;0;0
25/11/2020;León;66;23
25/11/2020;Palencia;40;19
25/11/2020;Salamanca;74;22
25/11/2020;Valladolid;0;0
24/11/2020;León;66;24
24/11/2020;León;23;12
24/11/2020;Segovia;28;6
24/11/2020;Valladolid;53;37
24/11/2020;Burgos;88;39
24/11/2020;Valladolid;87;42
24/11/2020;Ávila;18;12
24/11/2020;Burgos;0;0
24/11/2020;Burgos;0;0
24/11/2020;Palencia;40;20
24/11/2020;Salamanca;74;24
24/11/2020;Soria;17;4
24/11/2020;Valladolid;0;0
24/11/2020;Valladolid;0;0
24/11/2020;Zamora;19;9
23/11/2020;Ávila;18;11
23/11/2020;Burgos;87;41
23/11/2020;Burgos;0;0
23/11/2020;León;23;12
23/11/2020;Soria;17;4
23/11/2020;Valladolid;0;0
23/11/2020;León;66;28
23/11/2020;Burgos;0;0
23/11/2020;Segovia;28;6
23/11/2020;Valladolid;0;0
23/11/2020;Zamora;19;11
23/11/2020;Palencia;40;21
23/11/2020;Salamanca;74;24
23/11/2020;Valladolid;90;43
23/11/2020;Valladolid;53;40
22/11/2020;Burgos;0;0
22/11/2020;Valladolid;90;42
22/11/2020;Ávila;18;11
22/11/2020;Burgos;89;41
22/11/2020;Salamanca;74;25
22/11/2020;Valladolid;0;0
22/11/2020;Valladolid;54;43
22/11/2020;Valladolid;0;0
22/11/2020;León;66;28
22/11/2020;Palencia;40;21
22/11/2020;Burgos;0;0
22/11/2020;León;23;13
22/11/2020;Segovia;28;6
22/11/2020;Soria;17;3
22/11/2020;Zamora;20;10
21/11/2020;Burgos;0;0
21/11/2020;León;23;13
21/11/2020;Palencia;40;24
21/11/2020;Salamanca;74;26
21/11/2020;Segovia;28;6
21/11/2020;Valladolid;0;0
21/11/2020;Valladolid;53;42
21/11/2020;Burgos;0;0
21/11/2020;Soria;17;2
21/11/2020;Valladolid;90;41
21/11/2020;Valladolid;0;0
21/11/2020;Ávila;18;10
21/11/2020;Burgos;89;43
21/11/2020;León;66;28
21/11/2020;Zamora;20;11
20/11/2020;León;66;29
20/11/2020;León;23;13
20/11/2020;Palencia;40;24
20/11/2020;Valladolid;90;43
20/11/2020;Valladolid;0;0
20/11/2020;Burgos;0;0
20/11/2020;Valladolid;0;0
20/11/2020;Ávila;18;8
20/11/2020;Burgos;0;0
20/11/2020;Soria;17;2
20/11/2020;Valladolid;54;44
20/11/2020;Zamora;19;10
20/11/2020;Burgos;89;43
20/11/2020;Salamanca;74;25
20/11/2020;Segovia;28;7
19/11/2020;Burgos;89;41
19/11/2020;Burgos;0;0
19/11/2020;León;66;29
19/11/2020;León;23;12
19/11/2020;Salamanca;74;26
19/11/2020;Segovia;28;7
19/11/2020;Valladolid;90;42
19/11/2020;Zamora;19;10
19/11/2020;Ávila;18;9
19/11/2020;Palencia;40;23
19/11/2020;Burgos;0;0
19/11/2020;Soria;17;2
19/11/2020;Valladolid;0;0
19/11/2020;Valladolid;55;42
19/11/2020;Valladolid;0;0
18/11/2020;Burgos;89;43
18/11/2020;León;66;27
18/11/2020;Palencia;40;23
18/11/2020;Segovia;28;9
18/11/2020;Valladolid;0;0
18/11/2020;Valladolid;56;41
18/11/2020;Valladolid;0;0
18/11/2020;Burgos;0;0
18/11/2020;Burgos;0;0
18/11/2020;Soria;17;4
18/11/2020;Zamora;19;9
18/11/2020;Salamanca;74;24
18/11/2020;Valladolid;90;41
18/11/2020;Ávila;18;9
18/11/2020;León;23;13
17/11/2020;Burgos;88;42
17/11/2020;Palencia;40;22
17/11/2020;Segovia;28;9
17/11/2020;Valladolid;85;39
17/11/2020;Valladolid;0;0
17/11/2020;León;66;29
17/11/2020;León;23;12
17/11/2020;Valladolid;50;39
17/11/2020;Burgos;0;0
