Fecha;Provincia;porcentaje_total
07/12/2021;Salamanca;8,868268427
07/12/2021;Segovia;7,85290553
07/12/2021;Valladolid;8,260383256
07/12/2021;Zamora;7,391358458
07/12/2021;Castilla y León;7,952064892
07/12/2021;Soria;6,635380187
07/12/2021;León;7,454382094
07/12/2021;Palencia;7,923632886
06/12/2021;Ávila;7,118884584
06/12/2021;León;7,448241906
06/12/2021;Segovia;7,854865198
06/12/2021;Soria;6,637868152
06/12/2021;Burgos;8,481550905
06/12/2021;Palencia;7,918807889
06/12/2021;Salamanca;8,861483708
06/12/2021;Valladolid;8,251695427
06/12/2021;Zamora;7,374731622
06/12/2021;Castilla y León;7,946339202
05/12/2021;Palencia;7,911876464
05/12/2021;Salamanca;8,86310397
05/12/2021;Zamora;7,374546445
05/12/2021;Burgos;8,479251275
05/12/2021;León;7,446024963
05/12/2021;Segovia;7,858609638
05/12/2021;Soria;6,635145261
05/12/2021;Ávila;7,106047564
05/12/2021;Valladolid;8,238204685
05/12/2021;Castilla y León;7,941690713
04/12/2021;Burgos;8,468843895
04/12/2021;Valladolid;8,228979919
04/12/2021;Ávila;7,097036502
04/12/2021;Salamanca;8,860876839
04/12/2021;Segovia;7,85708799
04/12/2021;León;7,441689638
04/12/2021;Palencia;7,905195989
04/12/2021;Soria;6,635305064
04/12/2021;Zamora;7,37472173
04/12/2021;Castilla y León;7,935802904
03/12/2021;Soria;6,636373143
03/12/2021;Burgos;8,460530274
03/12/2021;León;7,431527952
03/12/2021;Palencia;7,901571738
03/12/2021;Zamora;7,375542459
03/12/2021;Castilla y León;7,929055716
03/12/2021;Ávila;7,090575188
03/12/2021;Salamanca;8,852497748
03/12/2021;Segovia;7,860000448
03/12/2021;Valladolid;8,217788375
02/12/2021;Burgos;8,455098854
02/12/2021;León;7,428865697
02/12/2021;Soria;6,63304906
02/12/2021;Valladolid;8,202838939
02/12/2021;Castilla y León;7,921033749
02/12/2021;Ávila;7,088503332
02/12/2021;Palencia;7,88272028
02/12/2021;Salamanca;8,84576517
02/12/2021;Segovia;7,853755879
02/12/2021;Zamora;7,371144596
01/12/2021;Ávila;7,081187519
01/12/2021;León;7,418945887
01/12/2021;Palencia;7,871445264
01/12/2021;Segovia;7,857936625
01/12/2021;Soria;6,634951234
01/12/2021;Burgos;8,451524895
01/12/2021;Salamanca;8,845809116
01/12/2021;Valladolid;8,191946811
01/12/2021;Zamora;7,368172541
01/12/2021;Castilla y León;7,915182015
30/11/2021;Ávila;7,082057296
30/11/2021;Burgos;8,450676395
30/11/2021;León;7,41235428
30/11/2021;Segovia;7,859385455
30/11/2021;Castilla y León;7,911199214
30/11/2021;Salamanca;8,840325783
30/11/2021;Soria;6,633722098
30/11/2021;Palencia;7,871751302
30/11/2021;Valladolid;8,182435375
30/11/2021;Zamora;7,365959006
29/11/2021;Burgos;8,447382205
29/11/2021;León;7,404091541
29/11/2021;Salamanca;8,840245907
29/11/2021;Zamora;7,36436035
29/11/2021;Castilla y León;7,906950786
29/11/2021;Ávila;7,079043551
29/11/2021;Palencia;7,87450966
29/11/2021;Segovia;7,863894383
29/11/2021;Soria;6,631716656
29/11/2021;Valladolid;8,171618005
28/11/2021;León;7,402750428
28/11/2021;Salamanca;8,842524232
28/11/2021;Soria;6,632665301
28/11/2021;Valladolid;8,168312025
28/11/2021;Castilla y León;7,907093733
28/11/2021;Ávila;7,079207732
28/11/2021;Burgos;8,450787969
28/11/2021;Segovia;7,869150914
28/11/2021;Zamora;7,359871269
28/11/2021;Palencia;7,874664575
27/11/2021;Burgos;8,449573722
27/11/2021;León;7,402920924
27/11/2021;Salamanca;8,837722057
27/11/2021;Soria;6,634463486
27/11/2021;Valladolid;8,165320507
27/11/2021;Castilla y León;7,90585454
27/11/2021;Ávila;7,075196374
27/11/2021;Zamora;7,361960838
27/11/2021;Palencia;7,875650529
27/11/2021;Segovia;7,869832041
26/11/2021;Ávila;7,075028457
26/11/2021;Palencia;7,877962023
26/11/2021;Segovia;7,871269688
26/11/2021;Burgos;8,447661922
26/11/2021;Salamanca;8,836662047
26/11/2021;Soria;6,637180905
26/11/2021;León;7,403825749
26/11/2021;Valladolid;8,161328724
26/11/2021;Zamora;7,36523914
26/11/2021;Castilla y León;7,905334198
25/11/2021;Burgos;8,441126299
25/11/2021;Salamanca;8,83210383
25/11/2021;Segovia;7,873350616
25/11/2021;Valladolid;8,157628306
25/11/2021;Soria;6,639265758
25/11/2021;Zamora;7,363801941
25/11/2021;Castilla y León;7,901803624
25/11/2021;Ávila;7,071542009
25/11/2021;León;7,395199027
25/11/2021;Palencia;7,88350505
24/11/2021;León;7,395662986
24/11/2021;Salamanca;8,828628432
24/11/2021;Segovia;7,878263574
24/11/2021;Soria;6,643058466
24/11/2021;Valladolid;8,157077134
24/11/2021;Zamora;7,36303017
24/11/2021;Palencia;7,890624519
24/11/2021;Castilla y León;7,902175705
24/11/2021;Ávila;7,072480659
24/11/2021;Burgos;8,439678284
23/11/2021;Ávila;7,069150388
23/11/2021;León;7,386942609
23/11/2021;Segovia;7,881111803
23/11/2021;Soria;6,645311618
23/11/2021;Valladolid;8,1593775
23/11/2021;Castilla y León;7,901550633
23/11/2021;Burgos;8,44025717
23/11/2021;Palencia;7,890498203
23/11/2021;Salamanca;8,831229587
23/11/2021;Zamora;7,361499742
22/11/2021;Ávila;7,067377307
22/11/2021;León;7,387452917
22/11/2021;Soria;6,649886954
22/11/2021;Burgos;8,439972768
22/11/2021;Salamanca;8,831534592
22/11/2021;Castilla y León;7,903102359
22/11/2021;Palencia;7,897479541
22/11/2021;Segovia;7,885289521
22/11/2021;Valladolid;8,160909067
22/11/2021;Zamora;7,364691169
21/11/2021;Salamanca;8,833564013
21/11/2021;Zamora;7,361816136
21/11/2021;Soria;6,650551151
21/11/2021;Castilla y León;7,904509336
21/11/2021;Ávila;7,062282028
21/11/2021;Burgos;8,44442325
21/11/2021;León;7,387858868
21/11/2021;Palencia;7,897385548
21/11/2021;Segovia;7,887904107
21/11/2021;Valladolid;8,163842819
20/11/2021;Palencia;7,902274434
20/11/2021;Valladolid;8,16446382
20/11/2021;Burgos;8,442943969
20/11/2021;León;7,390022731
20/11/2021;Segovia;7,888902273
20/11/2021;Ávila;7,060309954
20/11/2021;Salamanca;8,833741874
20/11/2021;Soria;6,652444599
20/11/2021;Zamora;7,365228693
20/11/2021;Castilla y León;7,905486432
19/11/2021;Ávila;7,053842343
19/11/2021;Burgos;8,443464926
19/11/2021;León;7,383739692
19/11/2021;Palencia;7,902190449
19/11/2021;Segovia;7,88890771
19/11/2021;Castilla y León;7,904025463
19/11/2021;Salamanca;8,833016382
19/11/2021;Soria;6,653760527
19/11/2021;Valladolid;8,164075338
19/11/2021;Zamora;7,367410607
18/11/2021;León;7,386012583
18/11/2021;Palencia;7,904262072
18/11/2021;Salamanca;8,829320529
18/11/2021;Castilla y León;7,904123692
18/11/2021;Segovia;7,893955752
18/11/2021;Soria;6,658237292
18/11/2021;Ávila;7,042859969
18/11/2021;Burgos;8,442799896
18/11/2021;Valladolid;8,164365145
18/11/2021;Zamora;7,368943367
17/11/2021;León;7,389079519
17/11/2021;Palencia;7,908065216
17/11/2021;Valladolid;8,165146348
17/11/2021;Zamora;7,371615748
17/11/2021;Ávila;7,040490693
17/11/2021;Burgos;8,445431835
17/11/2021;Salamanca;8,829506637
17/11/2021;Soria;6,662851656
17/11/2021;Segovia;7,899369344
17/11/2021;Castilla y León;7,906310732
16/11/2021;Ávila;7,029910533
16/11/2021;Burgos;8,449519119
16/11/2021;Castilla y León;7,907700951
16/11/2021;León;7,384306273
16/11/2021;Palencia;7,913356504
16/11/2021;Salamanca;8,829991969
16/11/2021;Soria;6,668899666
16/11/2021;Zamora;7,377988832
16/11/2021;Segovia;7,903778945
16/11/2021;Valladolid;8,168490077
15/11/2021;Ávila;7,0330614
15/11/2021;Segovia;7,910329521
15/11/2021;Burgos;8,453154923
15/11/2021;León;7,384122439
15/11/2021;Palencia;7,920589058
15/11/2021;Soria;6,67411799
15/11/2021;Valladolid;8,17368885
15/11/2021;Zamora;7,380639339
15/11/2021;Salamanca;8,834162751
15/11/2021;Castilla y León;7,911512563
14/11/2021;León;7,38854251
14/11/2021;Salamanca;8,837463557
14/11/2021;Valladolid;8,177633013
14/11/2021;Castilla y León;7,915696639
14/11/2021;Soria;6,679120088
14/11/2021;Ávila;7,030535247
14/11/2021;Burgos;8,457446066
14/11/2021;Palencia;7,925190384
14/11/2021;Segovia;7,915952226
14/11/2021;Zamora;7,388260593
13/11/2021;Ávila;7,029645251
13/11/2021;Salamanca;8,842946679
13/11/2021;Burgos;8,460792453
13/11/2021;León;7,38968866
13/11/2021;Segovia;7,920892794
13/11/2021;Soria;6,681136217
13/11/2021;Valladolid;8,180199812
13/11/2021;Zamora;7,391672091
13/11/2021;Palencia;7,927375971
13/11/2021;Castilla y León;7,918327199
12/11/2021;León;7,392718526
12/11/2021;Soria;6,685856785
12/11/2021;Valladolid;8,183252168
12/11/2021;Ávila;7,030365697
12/11/2021;Burgos;8,463636731
12/11/2021;Palencia;7,931059188
12/11/2021;Salamanca;8,842973053
12/11/2021;Zamora;7,395260139
12/11/2021;Segovia;7,923135767
12/11/2021;Castilla y León;7,920997947
11/11/2021;Palencia;7,935795263
11/11/2021;Segovia;7,929232985
11/11/2021;Valladolid;8,184726441
11/11/2021;Burgos;8,465597771
11/11/2021;Soria;6,687267871
11/11/2021;Castilla y León;7,924289094
11/11/2021;Ávila;7,031354184
11/11/2021;León;7,394136897
11/11/2021;Salamanca;8,851991997
11/11/2021;Zamora;7,40188288
10/11/2021;Burgos;8,468987421
10/11/2021;Zamora;7,407914074
10/11/2021;Castilla y León;7,927987585
10/11/2021;Ávila;7,031292966
10/11/2021;León;7,395938335
10/11/2021;Segovia;7,931624494
10/11/2021;Valladolid;8,187867468
10/11/2021;Palencia;7,943384154
10/11/2021;Salamanca;8,858720262
10/11/2021;Soria;6,692227767
09/11/2021;Burgos;8,471382256
09/11/2021;León;7,397537809
09/11/2021;Salamanca;8,863559108
09/11/2021;Segovia;7,938212947
09/11/2021;Ávila;7,034394834
09/11/2021;Palencia;7,949531939
09/11/2021;Castilla y León;7,931971882
09/11/2021;Soria;6,69869776
09/11/2021;Valladolid;8,192497202
09/11/2021;Zamora;7,411900997
08/11/2021;Ávila;7,038391225
08/11/2021;León;7,400201422
08/11/2021;Palencia;7,954872449
08/11/2021;Soria;6,706825149
08/11/2021;Castilla y León;7,937199501
08/11/2021;Salamanca;8,868404808
08/11/2021;Segovia;7,942707474
08/11/2021;Valladolid;8,198781229
08/11/2021;Zamora;7,417710509
08/11/2021;Burgos;8,478126829
07/11/2021;Salamanca;8,874786333
07/11/2021;Burgos;8,480554332
07/11/2021;León;7,406018549
07/11/2021;Palencia;7,959459079
07/11/2021;Castilla y León;7,941730799
07/11/2021;Ávila;7,038020219
07/11/2021;Segovia;7,945271561
07/11/2021;Soria;6,711553894
07/11/2021;Valladolid;8,204823948
07/11/2021;Zamora;7,421879597
06/11/2021;Burgos;8,484530168
06/11/2021;León;7,407610973
06/11/2021;Valladolid;8,20834117
06/11/2021;Ávila;7,041336275
06/11/2021;Segovia;7,947558412
06/11/2021;Soria;6,714481543
06/11/2021;Palencia;7,962799964
06/11/2021;Salamanca;8,879684728
06/11/2021;Zamora;7,424287032
06/11/2021;Castilla y León;7,944866199
05/11/2021;Soria;6,716081559
05/11/2021;Salamanca;8,882284166
05/11/2021;Segovia;7,951301011
05/11/2021;Castilla y León;7,948043884
05/11/2021;Ávila;7,041847156
05/11/2021;Burgos;8,487381676
05/11/2021;León;7,411924361
05/11/2021;Palencia;7,968075035
05/11/2021;Valladolid;8,211118169
05/11/2021;Zamora;7,427655764
04/11/2021;Burgos;8,489159276
04/11/2021;Salamanca;8,883222087
04/11/2021;Soria;6,720340479
04/11/2021;Valladolid;8,215392839
04/11/2021;León;7,416362761
04/11/2021;Palencia;7,973340613
04/11/2021;Segovia;7,956397313
04/11/2021;Ávila;7,044638865
04/11/2021;Zamora;7,432793796
04/11/2021;Castilla y León;7,951707129
03/11/2021;Ávila;7,049786268
03/11/2021;Burgos;8,493236176
03/11/2021;Valladolid;8,221903468
03/11/2021;Palencia;7,978994051
03/11/2021;Salamanca;8,889983688
03/11/2021;Castilla y León;7,956986935
03/11/2021;León;7,42138538
03/11/2021;Segovia;7,959687712
03/11/2021;Soria;6,724751503
03/11/2021;Zamora;7,438130408
02/11/2021;Burgos;8,494356408
02/11/2021;Palencia;7,984343807
02/11/2021;Soria;6,733000354
02/11/2021;Zamora;7,447421151
02/11/2021;Castilla y León;7,962487879
02/11/2021;Ávila;7,055590583
02/11/2021;Salamanca;8,896857998
02/11/2021;León;7,426285878
02/11/2021;Segovia;7,965327437
02/11/2021;Valladolid;8,228559155
01/11/2021;Ávila;7,066467958
01/11/2021;Salamanca;8,900193926
01/11/2021;León;7,431486007
01/11/2021;Palencia;7,997027408
01/11/2021;Soria;6,737255404
01/11/2021;Zamora;7,453953213
01/11/2021;Burgos;8,497491078
01/11/2021;Segovia;7,97076875
01/11/2021;Valladolid;8,234142101
01/11/2021;Castilla y León;7,96831891
31/10/2021;Ávila;7,067816215
31/10/2021;Burgos;8,499317614
31/10/2021;Palencia;8,002268717
31/10/2021;Segovia;7,973986661
31/10/2021;Soria;6,739537174
31/10/2021;Zamora;7,456814312
31/10/2021;León;7,434862629
31/10/2021;Salamanca;8,903599939
31/10/2021;Valladolid;8,239367443
31/10/2021;Castilla y León;7,971736652
30/10/2021;Ávila;7,068409479
30/10/2021;León;7,437548515
30/10/2021;Zamora;7,459589772
30/10/2021;Burgos;8,502142763
30/10/2021;Palencia;8,004173733
30/10/2021;Salamanca;8,90765788
30/10/2021;Valladolid;8,241257964
30/10/2021;Castilla y León;7,974192273
30/10/2021;Segovia;7,976950963
30/10/2021;Soria;6,740991812
29/10/2021;Burgos;8,504896983
29/10/2021;Palencia;8,008415634
29/10/2021;Segovia;7,981159666
29/10/2021;Soria;6,742149029
29/10/2021;Zamora;7,462993502
29/10/2021;Castilla y León;7,977107496
29/10/2021;Ávila;7,073260044
29/10/2021;León;7,440350758
29/10/2021;Salamanca;8,909968849
29/10/2021;Valladolid;8,243314218
28/10/2021;Soria;6,743629591
28/10/2021;Ávila;7,075377765
28/10/2021;Segovia;7,985914272
28/10/2021;Valladolid;8,249492932
28/10/2021;Burgos;8,507614149
28/10/2021;León;7,445780033
28/10/2021;Palencia;8,012853901
28/10/2021;Salamanca;8,917236677
28/10/2021;Zamora;7,470427085
28/10/2021;Castilla y León;7,98201868
27/10/2021;Burgos;8,511574644
27/10/2021;Valladolid;8,257002538
27/10/2021;Ávila;7,080267225
27/10/2021;Salamanca;8,923944034
27/10/2021;Segovia;7,98583175
27/10/2021;Soria;6,745373388
27/10/2021;León;7,450531439
27/10/2021;Palencia;8,017473373
27/10/2021;Zamora;7,474839528
27/10/2021;Castilla y León;7,986901112
26/10/2021;Palencia;8,022107273
26/10/2021;Salamanca;8,93087389
26/10/2021;Valladolid;8,264394146
26/10/2021;Castilla y León;7,992376534
26/10/2021;Ávila;7,085551354
26/10/2021;Burgos;8,514206133
26/10/2021;León;7,456159798
26/10/2021;Segovia;7,988981637
26/10/2021;Soria;6,750850407
26/10/2021;Zamora;7,481900228
25/10/2021;Palencia;8,029421166
25/10/2021;Salamanca;8,937369138
25/10/2021;Valladolid;8,271411253
25/10/2021;Ávila;7,092297849
25/10/2021;Zamora;7,488831086
25/10/2021;Burgos;8,522196382
25/10/2021;León;7,462380149
25/10/2021;Segovia;7,997710445
25/10/2021;Soria;6,757720421
25/10/2021;Castilla y León;7,999495783
24/10/2021;Ávila;7,096394561
24/10/2021;Burgos;8,52680309
24/10/2021;Palencia;8,033725488
24/10/2021;Castilla y León;8,004828118
24/10/2021;León;7,467474752
24/10/2021;Salamanca;8,944416227
24/10/2021;Segovia;8,001500742
24/10/2021;Valladolid;8,277713929
24/10/2021;Zamora;7,496898164
24/10/2021;Soria;6,759195003
23/10/2021;Salamanca;8,948341725
23/10/2021;Soria;6,761648781
23/10/2021;Castilla y León;8,008141587
23/10/2021;León;7,470045904
23/10/2021;Ávila;7,100646242
23/10/2021;Burgos;8,531606252
23/10/2021;Palencia;8,037019305
23/10/2021;Segovia;8,000938605
23/10/2021;Valladolid;8,281521743
23/10/2021;Zamora;7,500288457
22/10/2021;Ávila;7,105039388
22/10/2021;León;7,474195634
22/10/2021;Palencia;8,042198778
22/10/2021;Segovia;8,002294132
22/10/2021;Valladolid;8,286489249
22/10/2021;Zamora;7,503593141
22/10/2021;Burgos;8,536032825
22/10/2021;Salamanca;8,949720003
22/10/2021;Soria;6,763843479
22/10/2021;Castilla y León;8,011931966
21/10/2021;León;7,474114521
21/10/2021;Valladolid;8,291141278
21/10/2021;Zamora;7,508948715
21/10/2021;Castilla y León;8,015705246
21/10/2021;Ávila;7,110909471
21/10/2021;Burgos;8,541691116
21/10/2021;Soria;6,766614855
21/10/2021;Palencia;8,046922386
21/10/2021;Salamanca;8,952885837
21/10/2021;Segovia;8,005667967
20/10/2021;León;7,479335504
20/10/2021;Salamanca;8,958453772
20/10/2021;Segovia;8,010205625
20/10/2021;Zamora;7,514573101
20/10/2021;Ávila;7,112506482
20/10/2021;Burgos;8,5451677
20/10/2021;Palencia;8,051656694
20/10/2021;Soria;6,770771189
20/10/2021;Valladolid;8,297586395
20/10/2021;Castilla y León;8,020594592
19/10/2021;Ávila;7,113560161
19/10/2021;León;7,484434156
19/10/2021;Zamora;7,521499986
19/10/2021;Palencia;8,058118712
19/10/2021;Salamanca;8,962455567
19/10/2021;Castilla y León;8,026820025
19/10/2021;Burgos;8,552066037
19/10/2021;Segovia;8,017951593
19/10/2021;Soria;6,775730006
19/10/2021;Valladolid;8,306512238
18/10/2021;Burgos;8,561232461
18/10/2021;Palencia;8,065769196
18/10/2021;Soria;6,781663045
18/10/2021;Zamora;7,529294141
18/10/2021;Ávila;7,114699386
18/10/2021;Salamanca;8,970823341
18/10/2021;Segovia;8,019443527
18/10/2021;Valladolid;8,314437609
18/10/2021;León;7,491083207
18/10/2021;Castilla y León;8,033709676
17/10/2021;Burgos;8,566719745
17/10/2021;Soria;6,786246939
17/10/2021;Valladolid;8,323609537
17/10/2021;Ávila;7,119247394
17/10/2021;León;7,49716276
17/10/2021;Palencia;8,070088216
17/10/2021;Zamora;7,537626054
17/10/2021;Salamanca;8,974871781
17/10/2021;Segovia;8,029236508
17/10/2021;Castilla y León;8,040291137
16/10/2021;Ávila;7,120529224
16/10/2021;Burgos;8,571264681
16/10/2021;León;7,500188774
16/10/2021;Palencia;8,073938026
16/10/2021;Castilla y León;8,043635199
16/10/2021;Salamanca;8,978167104
16/10/2021;Segovia;8,031712038
16/10/2021;Soria;6,789109874
16/10/2021;Valladolid;8,327110365
16/10/2021;Zamora;7,54127264
15/10/2021;Burgos;8,57617589
15/10/2021;Castilla y León;8,047409613
15/10/2021;Ávila;7,124003088
15/10/2021;Palencia;8,077994429
15/10/2021;Salamanca;8,981042074
15/10/2021;León;7,504634779
15/10/2021;Segovia;8,033438575
15/10/2021;Soria;6,79193277
15/10/2021;Valladolid;8,33149439
15/10/2021;Zamora;7,544408943
14/10/2021;Burgos;8,582118737
14/10/2021;Salamanca;8,987417882
14/10/2021;Valladolid;8,339045639
14/10/2021;Ávila;7,126244302
14/10/2021;Segovia;8,034722786
14/10/2021;Zamora;7,553002292
14/10/2021;Castilla y León;8,053471511
14/10/2021;León;7,511107749
14/10/2021;Palencia;8,08436975
14/10/2021;Soria;6,796635665
13/10/2021;Ávila;7,129840362
13/10/2021;León;7,516640936
13/10/2021;Segovia;8,0424701
13/10/2021;Castilla y León;8,060177164
13/10/2021;Burgos;8,590440365
13/10/2021;Soria;6,801693168
13/10/2021;Zamora;7,562136648
13/10/2021;Palencia;8,089706625
13/10/2021;Salamanca;8,993852473
13/10/2021;Valladolid;8,346433224
12/10/2021;Palencia;8,095129933
12/10/2021;Segovia;8,050686364
12/10/2021;Soria;6,806390224
12/10/2021;Castilla y León;8,066441436
12/10/2021;Zamora;7,569586426
12/10/2021;Ávila;7,133013951
12/10/2021;Burgos;8,597042617
12/10/2021;León;7,522343142
12/10/2021;Salamanca;8,997697189
12/10/2021;Valladolid;8,354700263
11/10/2021;Palencia;8,101315267
11/10/2021;Salamanca;9,003063923
11/10/2021;Segovia;8,050306348
11/10/2021;León;7,526697464
11/10/2021;Soria;6,810071769
11/10/2021;Valladolid;8,358474893
11/10/2021;Castilla y León;8,070794011
11/10/2021;Ávila;7,135356484
11/10/2021;Burgos;8,603930673
11/10/2021;Zamora;7,574402964
10/10/2021;Burgos;8,608684786
10/10/2021;León;7,53374868
10/10/2021;Palencia;8,106973465
10/10/2021;Castilla y León;8,076832144
10/10/2021;Salamanca;9,006699771
10/10/2021;Ávila;7,140595185
10/10/2021;Segovia;8,057450702
10/10/2021;Soria;6,813975998
10/10/2021;Valladolid;8,365629805
10/10/2021;Zamora;7,581812683
09/10/2021;Ávila;7,143205283
09/10/2021;León;7,536553975
09/10/2021;Palencia;8,110335187
09/10/2021;Valladolid;8,368464642
09/10/2021;Zamora;7,584687814
09/10/2021;Castilla y León;8,079815726
09/10/2021;Burgos;8,614133136
09/10/2021;Segovia;8,058742667
09/10/2021;Soria;6,815513522
09/10/2021;Salamanca;9,00864449
08/10/2021;Ávila;7,14605061
08/10/2021;Segovia;8,060534872
08/10/2021;Soria;6,81749744
08/10/2021;Valladolid;8,371828241
08/10/2021;Salamanca;9,013454419
08/10/2021;Burgos;8,615573158
08/10/2021;León;7,539575878
08/10/2021;Palencia;8,114559238
08/10/2021;Zamora;7,588172138
08/10/2021;Castilla y León;8,082811413
07/10/2021;León;7,544682469
07/10/2021;Salamanca;9,017900122
07/10/2021;Soria;6,821548923
07/10/2021;Valladolid;8,378250808
07/10/2021;Zamora;7,593090211
07/10/2021;Castilla y León;8,087763056
07/10/2021;Ávila;7,146895988
07/10/2021;Palencia;8,119546962
07/10/2021;Segovia;8,062520662
07/10/2021;Burgos;8,622231642
06/10/2021;León;7,550045326
06/10/2021;Segovia;8,068494693
06/10/2021;Castilla y León;8,094136671
06/10/2021;Ávila;7,155222628
06/10/2021;Burgos;8,62623659
06/10/2021;Salamanca;9,025100852
06/10/2021;Valladolid;8,386876876
06/10/2021;Zamora;7,601932242
06/10/2021;Palencia;8,124680634
06/10/2021;Soria;6,826259407
05/10/2021;Burgos;8,636148595
05/10/2021;Palencia;8,131896413
05/10/2021;Salamanca;9,03217412
05/10/2021;Ávila;7,160919822
05/10/2021;Segovia;8,074816427
05/10/2021;León;7,556399892
05/10/2021;Soria;6,832788931
05/10/2021;Valladolid;8,395571838
05/10/2021;Zamora;7,6068293
05/10/2021;Castilla y León;8,101675105
04/10/2021;León;7,563114258
04/10/2021;Segovia;8,081686006
04/10/2021;Soria;6,839092622
04/10/2021;Castilla y León;8,109846525
04/10/2021;Palencia;8,141651071
04/10/2021;Zamora;7,615182524
04/10/2021;Ávila;7,169843688
04/10/2021;Burgos;8,644788279
04/10/2021;Salamanca;9,038406266
